<BALANCE>,Data
9558.0,2019-01-18
9497.0,2019-01-21
9545.0,2019-01-22
9545.0,2019-01-23
9545.0,2019-01-24
9724.0,2019-01-28
9663.0,2019-01-29
9602.0,2019-01-30
9684.0,2019-01-31
9684.0,2019-02-01
9715.0,2019-02-04
9715.0,2019-02-05
9894.0,2019-02-06
9833.0,2019-02-07
9833.0,2019-02-08
9772.0,2019-02-11
9951.0,2019-02-12
9951.0,2019-02-13
9951.0,2019-02-14
9890.0,2019-02-15
9890.0,2019-02-18
10069.0,2019-02-19
10008.0,2019-02-20
9947.0,2019-02-21
9886.0,2019-02-22
9796.0,2019-02-25
9796.0,2019-02-26
9735.0,2019-02-27
9914.0,2019-02-28
9853.0,2019-03-01
9873.0,2019-03-06
9812.0,2019-03-07
9930.0,2019-03-08
9930.0,2019-03-11
9930.0,2019-03-12
9869.0,2019-03-13
9869.0,2019-03-14
9808.0,2019-03-15
9875.0,2019-03-18
9814.0,2019-03-19
9814.0,2019-03-20
9993.0,2019-03-21
9932.0,2019-03-22
9932.0,2019-03-25
9871.0,2019-03-26
10050.0,2019-03-27
10121.0,2019-03-28
10121.0,2019-03-29
10121.0,2019-04-01
10300.0,2019-04-02
10300.0,2019-04-03
10375.0,2019-04-04
10375.0,2019-04-05
10375.0,2019-04-08
10554.0,2019-04-09
10554.0,2019-04-10
10733.0,2019-04-11
10733.0,2019-04-12
10733.0,2019-04-15
10672.0,2019-04-16
10672.0,2019-04-17
10790.0,2019-04-18
10729.0,2019-04-22
10908.0,2019-04-23
10908.0,2019-04-24
11003.0,2019-04-25
11003.0,2019-04-26
10942.0,2019-04-29
10881.0,2019-04-30
10912.0,2019-05-02
10889.0,2019-05-03
10889.0,2019-05-06
11068.0,2019-05-07
11247.0,2019-05-08
11186.0,2019-05-09
11186.0,2019-05-10
11186.0,2019-05-13
11186.0,2019-05-14
11125.0,2019-05-15
11125.0,2019-05-16
11125.0,2019-05-17
11243.0,2019-05-20
11243.0,2019-05-21
11243.0,2019-05-22
11182.0,2019-05-23
11182.0,2019-05-24
11361.0,2019-05-27
11475.0,2019-05-28
11414.0,2019-05-29
11353.0,2019-05-30
11353.0,2019-05-31
11353.0,2019-06-03
11292.0,2019-06-04
11170.0,2019-06-05
11170.0,2019-06-06
11170.0,2019-06-07
11109.0,2019-06-10
11288.0,2019-06-11
11288.0,2019-06-12
11288.0,2019-06-13
11326.0,2019-06-14
11326.0,2019-06-17
11419.0,2019-06-18
11448.0,2019-06-19
11448.0,2019-06-21
11448.0,2019-06-24
11627.0,2019-06-25
11627.0,2019-06-26
11505.0,2019-06-27
11505.0,2019-06-28
11444.0,2019-07-01
11261.0,2019-07-02
11200.0,2019-07-03
11200.0,2019-07-04
11200.0,2019-07-05
11227.0,2019-07-08
11227.0,2019-07-10
11143.0,2019-07-11
11209.0,2019-07-12
11087.0,2019-07-15
11026.0,2019-07-16
10965.0,2019-07-17
11002.0,2019-07-18
11109.0,2019-07-19
11109.0,2019-07-22
10987.0,2019-07-23
10926.0,2019-07-24
10865.0,2019-07-25
10865.0,2019-07-26
10865.0,2019-07-29
10804.0,2019-07-30
10983.0,2019-07-31
11162.0,2019-08-01
11101.0,2019-08-02
11280.0,2019-08-05
11257.0,2019-08-06
11375.0,2019-08-07
11375.0,2019-08-08
11375.0,2019-08-09
11314.0,2019-08-12
11314.0,2019-08-13
11493.0,2019-08-14
11611.0,2019-08-15
11611.0,2019-08-16
11489.0,2019-08-19
11489.0,2019-08-20
11607.0,2019-08-21
11607.0,2019-08-22
11607.0,2019-08-23
11607.0,2019-08-26
11546.0,2019-08-27
11559.0,2019-08-28
11559.0,2019-08-29
11559.0,2019-08-30
11559.0,2019-09-02
11498.0,2019-09-03
11437.0,2019-09-04
11616.0,2019-09-05
11616.0,2019-09-06
11555.0,2019-09-09
11555.0,2019-09-10
11494.0,2019-09-11
